Frame,Time,RMSD
158,7.742,0.935367971658706
159,7.791,0.763220161199569
160,7.84,0.806184560060501
161,7.889,0.846969872713089
162,7.938,0.858483612537384
163,7.987,0.864496380090714
164,8.036,0.892921715974808
165,8.085,0.917299002408982
166,8.134,0.950627088546755
167,8.183,0.864979445934296
168,8.232,0.934254795312881
169,8.281,0.871415615081787
170,8.33,0.865354508161545
171,8.379,0.804831892251968
172,8.428,0.850345015525818
173,8.477,0.837542563676834
174,8.526,0.825462937355042
175,8.575,0.799243479967117
176,8.624,0.717470020055771
177,8.673,0.791070073843003
178,8.722,0.743056386709213
179,8.771,0.752260327339173
180,8.82,0.640043824911118
181,8.869,0.769443184137344
182,8.918,0.789231181144715
183,8.967,0.80011534690857
184,9.016,0.790511131286621
185,9.065,0.705698788166046
186,9.114,0.845439851284027
187,9.163,0.820777207612992
188,9.212,0.791210681200027
189,9.261,0.727125138044358
190,9.31,0.727596640586853
191,9.359,0.860541731119157
192,9.408,0.912286520004274
193,9.457,1.01975068449974
194,9.506,0.981277525424956
195,9.555,0.902502596378325
196,9.604,0.825185626745226
197,9.653,0.885452508926391
198,9.702,0.798318594694138
199,9.751,0.78713458776474
200,9.8,0.825713366270066
201,9.849,0.843933045864105
202,9.898,0.789118409156799
203,9.947,0.986952066421511
204,9.996,0.84735119342804
205,10.045,0.873005598783493
206,10.094,0.83912593126297
207,10.143,0.920766979455949
208,10.192,0.844924420118332
209,10.241,0.845368355512618
210,10.29,0.810465812683105
211,10.339,0.916315793991086
212,10.388,0.892512410879135
213,10.437,0.91149726510048
214,10.486,0.927655369043351
215,10.535,0.931341916322706
216,10.584,0.909587025642395
217,10.633,0.901714295148849
218,10.682,0.900712072849274
219,10.731,0.892715603113174
220,10.78,0.898503512144089
221,10.829,0.827216416597366
222,10.878,0.823004841804505
223,10.927,0.836976945400238
224,10.976,0.77428612112999
225,11.025,0.668269455432892
226,11.074,0.802641719579697
227,11.123,0.755816340446472
228,11.172,0.840416610240937
229,11.221,0.69263407588005
230,11.27,0.752022445201874
231,11.319,0.825286537408829
232,11.368,0.70095831155777
233,11.417,0.741686403751374
234,11.466,0.756921201944351
235,11.515,0.700888097286225
236,11.564,0.74632316827774
237,11.613,0.702255129814148
238,11.662,0.673774629831314
239,11.711,0.70563080906868
240,11.76,0.721254676580429
241,11.809,0.679573535919189
242,11.858,0.704720437526703
243,11.907,0.75350770354271
244,11.956,0.822232872247696
245,12.005,0.731679439544678
246,12.054,0.674970269203186
247,12.103,0.774913370609283
248,12.152,0.818982899188996
249,12.201,0.720592528581619
250,12.25,0.746199518442154
251,12.299,0.742601782083511
252,12.348,0.800601422786713
253,12.397,0.695058643817902
254,12.446,0.708587020635605
255,12.495,0.739511460065842
256,12.544,0.70071679353714
257,12.593,0.721433252096176
258,12.642,0.799131780862808
259,12.691,0.757630974054337
260,12.74,0.71019795536995
261,12.789,0.76178389787674
262,12.838,0.781069040298462
263,12.887,0.882357180118561
264,12.936,0.770453244447708
265,12.985,0.832060158252716
266,13.034,0.781168133020401
267,13.083,0.763624787330627
268,13.132,0.662954092025757
269,13.181,0.690247923135757
270,13.23,0.775847017765045
271,13.279,0.703319430351258
272,13.328,0.666284233331681
273,13.377,0.733001947402954
274,13.426,0.741183757781983
275,13.475,0.665455430746078
276,13.524,0.611894398927688
277,13.573,0.752256363630295
278,13.622,0.742606431245804
279,13.671,0.734567284584045
280,13.72,0.687890440225601
281,13.769,0.738509565591812
282,13.818,0.829603284597397
283,13.867,0.787673473358154
284,13.916,0.847275644540787
285,13.965,0.765175253152847
286,14.014,0.763906955718994
287,14.063,0.645605593919754
288,14.112,0.66269525885582
289,14.161,0.720354050397873
290,14.21,0.689001768827438
291,14.259,0.759445637464523
292,14.308,0.738748729228973
293,14.357,0.761008143424988
294,14.406,0.663241267204284
295,14.455,0.730422228574752
296,14.504,0.69730469584465
297,14.553,0.731341421604156
298,14.602,0.722865402698517
299,14.651,0.74322247505188
300,14.7,0.732673108577728
301,14.749,0.686514973640442
302,14.798,0.698282301425934
303,14.847,0.717801660299301
304,14.896,0.753789991140365
305,14.945,0.762652575969696
306,14.994,0.804410099983216
307,15.043,0.792879462242126
308,15.092,0.76480820775032
309,15.141,0.784351438283921
310,15.19,0.752322047948837
311,15.239,0.722633987665177
312,15.288,0.754536211490631
313,15.337,0.729527115821839
314,15.386,0.799610167741776
315,15.435,0.73005735874176
316,15.484,0.864727199077607
317,15.533,0.785935938358307
318,15.582,0.895290255546569
319,15.631,0.877056866884232
320,15.68,0.905331254005433
321,15.729,0.91898387670517
322,15.778,0.847194045782089
323,15.827,0.816278338432312
324,15.876,0.779358237981796
325,15.925,0.780003279447556
326,15.974,0.800058782100677
327,16.023,0.770226925611496
328,16.072,0.895266354084014
329,16.121,0.843200862407685
330,16.17,0.751709163188935
331,16.219,0.715991944074631
332,16.268,0.67697337269783
333,16.317,0.786787182092667
334,16.366,0.750148564577103
335,16.415,0.692144572734833
336,16.464,0.685393989086151
337,16.513,0.71516364812851
338,16.562,0.811592191457748
339,16.611,0.722599446773529
340,16.66,0.735878080129624
341,16.709,0.801133424043656
342,16.758,0.657810240983963
343,16.807,0.648496896028518
344,16.856,0.710857272148132
345,16.905,0.694119334220886
346,16.954,0.875991463661194
347,17.003,0.819354861974716
348,17.052,0.880954355001449
349,17.101,0.836394608020782
350,17.15,0.886002898216248
351,17.199,0.957695633172989
352,17.248,0.843652188777924
353,17.297,0.928847998380663
354,17.346,0.854244023561478
355,17.395,0.953905344009401
356,17.444,1.05432295799256
357,17.493,0.982764542102812
358,17.542,0.983800470829009
359,17.591,1.13667967915535
360,17.64,1.05996629595757
361,17.689,1.192547082901
362,17.738,1.039893835783
363,17.787,0.9549300968647
364,17.836,0.976276248693464
365,17.885,0.948807209730149
366,17.934,0.904028207063676
367,17.983,0.856062829494477
368,18.032,0.886852115392683
369,18.081,0.915056109428405
370,18.13,1.05125078558922
371,18.179,1.04305094480515
372,18.228,1.04929649829864
373,18.277,1.06888860464096
374,18.326,0.975921630859377
375,18.375,0.895120680332185
376,18.424,0.944887220859529
377,18.473,0.94775003194809
378,18.522,1.0807438492775
379,18.571,1.11285603046417
380,18.62,1.02476179599762
381,18.669,0.991407752037047
382,18.718,0.998152405023577
383,18.767,0.975055307149886
384,18.816,1.16429781913757
385,18.865,1.14282965660095
386,18.914,1.07558637857437
387,18.963,0.952167332172395
388,19.012,0.959299236536027
389,19.061,1.01265940070153
390,19.11,1.02442207932472
391,19.159,0.951370209455489
392,19.208,1.04597273468971
393,19.257,1.06433752179146
394,19.306,1.01192218065262
395,19.355,1.08415412902832
396,19.404,1.06288796663284
397,19.453,1.14694738388062
398,19.502,1.05198627710342
399,19.551,1.03599837422371
400,19.6,1.12776756286621
401,19.649,1.00085297226906
402,19.698,1.02554106712341
403,19.747,0.900985777378083
404,19.796,0.834075748920439
405,19.845,0.965236693620683
406,19.894,0.938873857259752
407,19.943,0.925882905721666
408,19.992,0.92628774046898
409,20.041,0.889803290367128
410,20.09,0.819755673408509
411,20.139,0.85071313381195
412,20.188,0.822589665651321
413,20.237,0.765299081802369
414,20.286,0.834363788366316
415,20.335,0.969605505466463
416,20.384,0.984404861927032
417,20.433,0.91183143854141
418,20.482,0.87828868627548
419,20.531,0.786216914653776
420,20.58,0.90570619702339
421,20.629,0.831984370946884
422,20.678,0.820301175117492
423,20.727,0.828727245330811
424,20.776,0.709907948970795
425,20.825,0.753114104270935
426,20.874,0.754677146673203
427,20.923,0.760338068008423
428,20.972,0.774782478809357
429,21.021,0.775626927614212
430,21.07,0.854458153247835
431,21.119,0.75805088877678
432,21.168,0.874975860118866
433,21.217,0.836934506893158
434,21.266,0.852285146713259
435,21.315,0.795957148075104
436,21.364,0.828392446041105
437,21.413,0.86240291595459
438,21.462,0.873714417219162
439,21.511,0.956855386495592
440,21.56,0.871153503656387
441,21.609,0.843955278396606
442,21.658,0.811002731323242
443,21.707,0.768498510122299
444,21.756,0.772068649530411
445,21.805,0.764927744865417
446,21.854,0.789836376905441
447,21.903,0.838499307632447
448,21.952,0.828748762607574
449,22.001,0.87015625834465
450,22.05,0.781611025333405
451,22.099,0.950660139322281
452,22.148,0.973637521266937
453,22.197,0.895487487316132
454,22.246,0.802246749401093
455,22.295,0.794043034315109
456,22.344,0.71277403831482
457,22.393,0.824261993169785
458,22.442,0.897222101688385
459,22.491,0.831557840108871
460,22.54,0.79410383105278
461,22.589,0.75537371635437
462,22.638,0.870622038841248
463,22.687,0.962029695510864
464,22.736,0.771264165639877
465,22.785,0.77053290605545
466,22.834,0.726747483015061
467,22.883,0.710174798965455
468,22.932,0.794092625379562
469,22.981,0.767316818237304
470,23.03,0.874480962753295
471,23.079,0.925718188285829
472,23.128,0.92839375138283
473,23.177,0.939739406108854
474,23.226,0.914224147796632
475,23.275,0.929812431335451
476,23.324,0.901420086622238
477,23.373,0.922782808542253
478,23.422,0.962078124284742
479,23.471,0.941705107688904
480,23.52,0.865114778280261
481,23.569,0.917377024888993
482,23.618,0.958929121494291
483,23.667,0.876893669366838
484,23.716,0.848545551300047
485,23.765,0.908417403697969
486,23.814,0.864610999822617
487,23.863,0.918114393949509
488,23.912,0.993979007005689
489,23.961,0.996102064847947
490,24.01,1.04116201400757
491,24.059,0.977294266223905
492,24.108,0.973110288381577
493,24.157,0.890915125608446
494,24.206,0.865270763635634
495,24.255,0.95873734354973
496,24.304,1.05418464541435
497,24.353,0.995077311992643
498,24.402,0.999512135982514
499,24.451,0.974073261022568
500,24.5,0.877722263336183
501,24.549,1.04543852806091
502,24.598,0.954664766788481
503,24.647,1.13292586803436
504,24.696,0.986087113618852
505,24.745,1.02873069047928
506,24.794,1.12496861815452
507,24.843,1.17878502607345
508,24.892,0.996998876333237
509,24.941,0.953332722187044
510,24.99,0.942470639944076
511,25.039,0.989589303731917
512,25.088,1.01777374744415
513,25.137,0.948771744966509
514,25.186,0.98944666981697
515,25.235,0.977658629417421
516,25.284,0.941690981388091
517,25.333,1.01040706038475
518,25.382,0.981380403041838
519,25.431,0.933216363191606
520,25.48,0.87718340754509
521,25.529,0.972485810518266
522,25.578,0.920582264661789
523,25.627,1.00577357411384
524,25.676,1.01359677314758
525,25.725,1.04518428444862
526,25.774,1.07656309008598
527,25.823,0.990621000528334
528,25.872,0.981302529573438
529,25.921,0.999074906110765
530,25.97,0.999182790517805
531,26.019,0.930072456598283
532,26.068,0.964270144701001
533,26.117,0.972792893648148
534,26.166,1.00931999087333
535,26.215,0.988078922033311
536,26.264,1.08409854769707
537,26.313,1.00398218631744
538,26.362,1.0157997906208
539,26.411,0.98384764790535
540,26.46,1.06133064627647
541,26.509,1.13905748724937
542,26.558,1.08008906245232
543,26.607,0.987677514553068
544,26.656,0.914693117141721
545,26.705,0.990019232034685
546,26.754,1.04371199011803
547,26.803,1.02819898724556
548,26.852,1.0487514436245
549,26.901,0.87641552090645
550,26.95,0.940733551979064
551,26.999,0.933570295572278
552,27.048,0.917000323534011
553,27.097,0.975996345281599
554,27.146,0.880474179983137
555,27.195,0.899748891592027
556,27.244,0.93996313214302
557,27.293,0.922092318534849
558,27.342,0.982812762260436
559,27.391,0.919517517089845
560,27.44,0.974399983882905
561,27.489,0.885473966598511
562,27.538,0.977940887212754
563,27.587,0.874562889337539
564,27.636,0.929400414228439
565,27.685,0.94531062245369
566,27.734,0.820096284151079
567,27.783,1.00212967395783
568,27.832,0.903398483991623
569,27.881,0.785023152828217
570,27.93,0.860288202762604
571,27.979,0.904495298862456
572,28.028,0.860626637935641
573,28.077,0.902006804943087
574,28.126,0.877446413040162
575,28.175,0.90064796805382
576,28.224,0.991556137800219
577,28.273,1.00846955180168
578,28.322,1.05002489686012
579,28.371,0.927420496940615
580,28.42,0.981533855199815
581,28.469,0.935195505619047
582,28.518,0.934395790100096
583,28.567,0.954696476459503
584,28.616,0.854724794626236
585,28.665,0.833684653043748
586,28.714,0.912532210350035
587,28.763,0.8815937936306
588,28.812,1.02509328722954
589,28.861,1.05919635295868
590,28.91,0.96449851989746
591,28.959,0.88906130194664
592,29.008,0.99156868457794
593,29.057,0.915801852941512
594,29.106,0.866088390350342
595,29.155,0.971340894699098
596,29.204,1.00434803962707
597,29.253,0.947344183921813
598,29.302,0.931784361600874
599,29.351,0.970943897962572
600,29.4,1.05535233020782
601,29.449,0.988520294427874
602,29.498,0.985102236270907
603,29.547,0.915809988975522
604,29.596,1.0079450905323
605,29.645,0.961322605609893
606,29.694,0.920841574668883
607,29.743,0.881200492382052
608,29.792,0.976542323827744
609,29.841,0.948323369026183
610,29.89,0.940626531839371
611,29.939,1.00966250896454
612,29.988,0.955260932445528
613,30.037,0.925234854221342
614,30.086,0.910056680440903
615,30.135,0.997856914997101
616,30.184,0.911489248275758
617,30.233,0.966322541236877
618,30.282,1.01694199442864
619,30.331,0.960699051618575
620,30.38,0.906023234128954
621,30.429,0.942432552576064
622,30.478,0.934463143348695
623,30.527,0.875803917646407
624,30.576,0.800172984600067
625,30.625,0.95417708158493
626,30.674,0.911460310220718
627,30.723,0.917365401983263
628,30.772,0.847264319658279
629,30.821,0.876519709825514
630,30.87,0.929673165082933
631,30.919,0.884215563535692
632,30.968,0.938811987638473
633,31.017,0.963501602411269
634,31.066,1.02822542190552
635,31.115,0.949464380741118
636,31.164,1.02507373690605
637,31.213,0.939207613468171
638,31.262,1.05484873056412
639,31.311,0.918337285518645
640,31.36,0.978974491357804
641,31.409,0.960479348897935
642,31.458,1.02407333254814
643,31.507,1.00329595804214
644,31.556,0.950943052768707
645,31.605,0.976196080446242
646,31.654,0.908515065908432
647,31.703,0.888470739126204
648,31.752,0.952077329158786
649,31.801,0.970018148422243
650,31.85,1.04635846614838
651,31.899,1.04094710946083
652,31.948,0.967045098543165
653,31.997,0.947961300611498
654,32.046,0.928164660930631
655,32.095,0.991254240274431
656,32.144,0.970379889011383
657,32.193,1.17502003908157
658,32.242,1.09737649559975
659,32.291,0.928262531757355
660,32.34,1.06330701708794
661,32.389,0.882816255092622
662,32.438,0.974537014961241
663,32.487,0.96870693564415
664,32.536,1.06689915060997
665,32.585,0.909650206565858
666,32.634,0.971637189388276
667,32.683,1.01176211237908
668,32.732,0.941813856363296
669,32.781,1.03412154316902
670,32.83,1.00634732842445
671,32.879,1.07471397519112
672,32.928,1.12721452116966
673,32.977,1.12661048769951
674,33.026,1.02786377072334
675,33.075,0.966172248125074
676,33.124,0.929230481386183
677,33.173,0.89872494339943
678,33.222,0.983474075794222
679,33.271,0.8838195502758
680,33.32,0.793106138706207
681,33.369,1.00869074463844
682,33.418,0.938964307308195
683,33.467,0.986985743045809
684,33.516,0.954196631908418
685,33.565,1.00682210922241
686,33.614,1.03636476397514
687,33.663,1.00549972057343
688,33.712,1.05645775794983
689,33.761,1.08618733286857
690,33.81,1.06629738211632
691,33.859,1.0522349178791
692,33.908,1.09875950217247
693,33.957,0.987432509660719
694,34.006,0.997141152620315
695,34.055,1.06990745663643
696,34.104,1.09219020605087
697,34.153,1.07008734345436
698,34.202,1.037731975317
699,34.251,1.03692662715912
700,34.3,0.88825052976608
701,34.349,0.970612972974779
702,34.398,1.01551082730293
703,34.447,1.08132797479629
704,34.496,0.946652621030808
705,34.545,1.07515674829483
706,34.594,1.0341599881649
707,34.643,1.02316850423813
708,34.692,1.00392100214958
709,34.741,0.972374826669693
710,34.79,1.03418630361557
711,34.839,1.02551293373108
712,34.888,1.05229356884956
713,34.937,1.06188979744911
714,34.986,1.01204013824463
715,35.035,1.03160873055458
716,35.084,1.0373684167862
717,35.133,0.997149407863616
718,35.182,1.05331173539162
719,35.231,0.961366415023803
720,35.28,0.965373188257216
721,35.329,0.920475810766222
722,35.378,0.997778475284575
723,35.427,0.976500302553176
724,35.476,1.01496055722237
725,35.525,1.02838763594627
726,35.574,0.916144251823427
727,35.623,0.940906763076784
728,35.672,0.982001572847369
729,35.721,1.01604092121125
730,35.77,1.05774486064911
731,35.819,1.03300607204437
732,35.868,1.02319151163101
733,35.917,0.966752707958222
734,35.966,0.962510019540785
735,36.015,0.966138154268267
736,36.064,0.996386021375657
737,36.113,0.91502597928047
738,36.162,1.00164845585823
739,36.211,0.89670944213867
740,36.26,0.940693914890292
741,36.309,0.978938072919847
742,36.358,0.96171361207962
743,36.407,1.02001175284386
744,36.456,0.963231444358827
745,36.505,1.00383299589157
746,36.554,1.03793576359749
747,36.603,1.00103691220284
748,36.652,1.08286118507385
749,36.701,1.00419244170189
750,36.75,0.967265933752058
751,36.799,0.962031066417695
752,36.848,1.03730434179306
753,36.897,1.01707601547241
754,36.946,1.04514116048813
755,36.995,0.930252075195312
756,37.044,0.965328723192215
757,37.093,1.00941726565361
758,37.142,0.980465441942217
759,37.191,0.993625700473784
760,37.24,0.982360750436784
761,37.289,0.955911964178087
762,37.338,0.979977995157239
763,37.387,1.00144067406654
764,37.436,0.986665874719622
765,37.485,1.04967129230499
766,37.534,0.988591998815536
767,37.583,1.01849693059921
768,37.632,1.06663429737091
769,37.681,1.06445997953415
770,37.73,1.06660988926888
771,37.779,1.03157022595406
772,37.828,1.1588918864727
773,37.877,1.03778630495071
774,37.926,1.04675936698914
775,37.975,1.0162980556488
776,38.024,1.03015542030335
777,38.073,1.03905346989632
778,38.122,1.05640253424644
779,38.171,1.00280565023422
780,38.22,1.03671035170555
781,38.269,1.09135609865188
782,38.318,1.07309800386429
783,38.367,1.07359001040459
784,38.416,1.09770056605339
785,38.465,1.01964822411537
786,38.514,1.0395912528038
787,38.563,1.00861075520515
788,38.612,1.07179653644562
789,38.661,1.0709003508091
790,38.71,1.10062411427498
791,38.759,1.13494190573692
792,38.808,1.24228253960609
793,38.857,1.11438575387001
794,38.906,1.13777568936348
795,38.955,1.10728392004967
796,39.004,1.1327922642231
797,39.053,1.0391038954258
798,39.102,1.19420254230499
799,39.151,1.18437889218331
800,39.2,1.20630425214767
801,39.249,1.21938127279282
802,39.298,1.20216462016106
803,39.347,1.11372315883636
804,39.396,0.956981062889101
805,39.445,0.992337197065355
806,39.494,0.999320507049562
807,39.543,1.00707700848579
808,39.592,0.97172150015831
809,39.641,0.95960196852684
810,39.69,0.936773926019671
811,39.739,0.919441819190981
812,39.788,0.946418344974517
813,39.837,0.900379896163938
814,39.886,0.892005801200868
815,39.935,0.922149717807768
816,39.984,0.919521689414976
817,40.033,1.01925146579742
818,40.082,0.998384714126588
819,40.131,1.01284572482109
820,40.18,1.05784332752228
821,40.229,1.01268738508225
822,40.278,1.02920269966125
823,40.327,1.14374887943268
824,40.376,1.00260284543037
825,40.425,0.963943541049955
826,40.474,1.03710734844208
827,40.523,1.02944320440292
828,40.572,1.01104518771172
829,40.621,1.00907024741173
830,40.67,1.07564729452133
831,40.719,1.17836251854896
832,40.768,1.09240823984146
833,40.817,0.992470979690554
834,40.866,1.08125177025795
835,40.915,1.13084408640861
836,40.964,1.08640158176422
837,41.013,1.07803183794022
838,41.062,0.947413861751558
839,41.111,1.00058603286743
840,41.16,1.0838189125061
841,41.209,1.00862467288971
842,41.258,0.96530044078827
843,41.307,0.88435047864914
844,41.356,0.904568463563921
845,41.405,0.948851644992827
846,41.454,0.912139624357222
847,41.503,0.97478273510933
848,41.552,0.997633904218676
849,41.601,0.931135684251787
850,41.65,0.910017639398576
851,41.699,0.917557895183564
852,41.748,0.914722323417662
853,41.797,0.87243154644966
854,41.846,0.858976542949679
855,41.895,0.85997799038887
856,41.944,0.902331948280332
857,41.993,0.919240266084672
858,42.042,0.911697357892992
859,42.091,0.956192255020142
860,42.14,0.905055910348892
861,42.189,0.998045414686201
862,42.238,0.94033980369568
863,42.287,0.914485365152358
864,42.336,0.957604885101316
865,42.385,0.994926333427431
866,42.434,1.02207124233246
867,42.483,0.999091416597365
868,42.532,0.990199118852618
869,42.581,0.976559162139891
870,42.63,0.93674582242966
871,42.679,0.932987064123156
872,42.728,0.870767682790755
873,42.777,0.925986796617508
874,42.826,0.934996068477629
875,42.875,0.918170183897016
876,42.924,1.02684286236763
877,42.973,1.00617438554764
878,43.022,0.945104300975801
879,43.071,0.875465154647828
880,43.12,0.844013541936876
881,43.169,1.01469644904137
882,43.218,0.963389337062834
883,43.267,1.0100488960743
884,43.316,0.970437079668045
885,43.365,0.949822604656218
886,43.414,0.925405919551849
887,43.463,0.861620873212815
888,43.512,0.898197770118713
889,43.561,0.894275397062301
890,43.61,0.925020784139636
891,43.659,0.95743817090988
892,43.708,1.03410440683365
893,43.757,0.966977596282959
894,43.806,0.962170451879502
895,43.855,0.91389226913452
896,43.904,0.952004164457324
897,43.953,0.958399146795271
898,44.002,1.00536885857582
899,44.051,0.914599418640138
900,44.1,0.935451626777649
901,44.149,0.98033791780472
902,44.198,1.0155485868454
903,44.247,0.953863263130187
904,44.296,1.07237377762794
905,44.345,1.14120054244995
906,44.394,1.24147516489029
907,44.443,1.25116431713105
908,44.492,1.23557829856873
909,44.541,1.18336340785027
910,44.59,1.17278417944908
911,44.639,1.13911166787148
912,44.688,1.14639708399773
913,44.737,1.04895538091659
914,44.786,1.05397000908852
915,44.835,1.07945448160172
916,44.884,1.11092719435692
917,44.933,1.04158705472946
918,44.982,1.07906663417816
919,45.031,1.12804517149925
920,45.08,1.1668556034565
921,45.129,1.13155508041382
922,45.178,1.15555429458618
923,45.227,1.1000968515873
924,45.276,1.11459183692932
925,45.325,1.01755794882774
926,45.374,0.967294931411741
927,45.423,0.993153840303423
928,45.472,1.08764019608498
929,45.521,0.973644435405729
930,45.57,0.965470910072328
931,45.619,0.929523587226869
932,45.668,0.981805264949796
933,45.717,0.941890239715574
934,45.766,0.936541050672529
935,45.815,0.925605267286298
936,45.864,0.973855614662169
937,45.913,0.929617822170259
938,45.962,0.950391292572022
939,46.011,0.973135024309158
940,46.06,0.965310662984848
941,46.109,0.975373715162277
942,46.158,1.0098166167736
943,46.207,0.942406326532364
944,46.256,0.904934346675875
945,46.305,0.909575492143632
946,46.354,0.926364988088607
947,46.403,1.01745793223381
948,46.452,0.944875687360763
949,46.501,0.928619801998138
950,46.55,0.98737147450447
951,46.599,0.984666556119916
952,46.648,0.981750190258029
953,46.697,0.868957251310346
954,46.746,0.981223106384277
955,46.795,0.949948102235792
956,46.844,0.96994310617447
957,46.893,1.03287273645401
958,46.942,1.04629153013229
959,46.991,0.964309751987457
960,47.04,0.920219033956529
961,47.089,1.01337593793869
962,47.138,1.02041244506836
963,47.187,1.07427629828453
964,47.236,1.07390740513801
965,47.285,1.02162733674049
966,47.334,0.970300644636156
967,47.383,1.05770418047905
968,47.432,1.04714128375053
969,47.481,1.12349602580071
970,47.53,0.987341940402983
971,47.579,1.08662393689155
972,47.628,1.09827959537506
973,47.677,1.03083980083466
974,47.726,0.923790276050565
975,47.775,0.965898156166076
976,47.824,0.959870278835296
977,47.873,0.957093924283983
978,47.922,0.979040354490278
979,47.971,1.01604035496712
980,48.02,1.09395000338554
981,48.069,1.08534234762192
982,48.118,1.05759933590889
983,48.167,1.01378086209297
984,48.216,1.03097581863403
985,48.265,0.99399235844612
986,48.314,1.0816909968853
987,48.363,1.04830545186997
988,48.412,1.09467020630836
989,48.461,1.02100184559822
990,48.51,1.07998386025429
991,48.559,0.949252635240553
992,48.608,1.14323115348816
993,48.657,1.16556215286255
994,48.706,1.18892496824264
995,48.755,1.02606096863747
996,48.804,1.03606364130974
997,48.853,0.903930574655533
998,48.902,0.911857098340989
